date,quarter,year,quarter_num,department,region,revenue,expenses,employees,performance_score,simulated_customers,profit,profit_margin,customer_satisfaction,growth_rate,market_share,roi,expense_efficiency,revenue_per_customer,customer_growth_rate,nps,esg_score,rolling_revenue_avg,rolling_profit_avg,forecasted_revenue,profit_volatility,ytd_revenue,ytd_profit,region_competitiveness_index,profit_rank
2023-07-01,2023-Q3,2023,3,Hardware,North America,49465399.37,19941441.08,5578,82.19,1227016,29523958.29,59.69,86,25.86,9.76,148.05,2.48,40.31,7.65,81,97.58,52834592.6,25611368.23,55595751.81,7130492.73,133081840.11,70258405.79,28.57,2.0
2023-10-01,2023-Q4,2023,4,Hardware,North America,72245219.57,33474274.98,31487,88.54,1230004,38770944.6,53.67,94,46.05,13.85,115.82,2.16,58.74,0.24,18,66.59,51331764.92,27257337.6,52834592.6,9515418.25,205327059.68,109029350.39,71.43,5.0
2024-01-01,2024-Q1,2024,1,Hardware,North America,85767007.51,52599690.62,17539,92.05,511314,33167316.89,38.67,86,18.72,23.1,63.06,1.63,167.74,-58.43,73,88.78,61695134.67,29353652.64,51331764.92,9709999.07,85767007.51,33167316.89,57.14,4.0
2024-04-01,2024-Q2,2024,2,Hardware,North America,61543422.35,25206715.1,12581,89.71,110601,36336707.26,59.04,89,-28.24,12.04,144.15,2.44,556.45,-78.37,17,91.37,67255262.2,34449731.76,61695134.67,4005886.88,147310429.86,69504024.14,28.57,2.0
2024-07-01,2024-Q3,2024,3,Hardware,North America,96616231.77,57920337.65,35853,82.99,170421,38695894.12,40.05,78,56.99,24.26,66.81,1.67,566.93,54.09,99,80.43,79042970.3,36742715.71,67255262.2,2637987.74,243926661.63,108199918.26,85.71,6.0
2024-10-01,2024-Q4,2024,4,Hardware,North America,131918474.94,68935983.86,40199,78.32,638597,62982491.08,47.74,73,36.54,23.85,91.36,1.91,206.58,274.72,49,64.84,93961284.14,42795602.34,79042970.3,13647213.28,375845136.57,171182409.34,57.14,4.0
2020-01-01,2020-Q1,2020,1,Maps,North America,29725595.41,15703311.27,14008,76.9,1704233,14022284.14,47.17,72,0.0,9.86,89.3,1.89,17.44,0.0,32,89.6,29725595.41,14022284.14,29725595.41,0.0,29725595.41,14022284.14,85.71,6.0
2020-04-01,2020-Q2,2020,2,Maps,North America,55729415.11,34198991.85,43613,90.61,645660,21530423.26,38.63,96,87.48,15.64,62.96,1.63,86.31,-62.11,41,92.49,42727505.26,17776353.7,29725595.41,5309056.09,85455010.52,35552707.4,85.71,6.0
2020-07-01,2020-Q3,2020,3,Maps,North America,29988270.3,15571808.3,27050,94.35,593494,14416462.0,48.07,71,-46.19,6.87,92.58,1.93,50.53,-8.08,6,78.13,38481093.61,16656389.8,42727505.26,4225635.54,115443280.82,49969169.4,57.14,4.0
2020-10-01,2020-Q4,2020,4,Maps,North America,42309443.45,27852393.89,24373,99.02,1376316,14457049.56,34.17,78,41.09,8.14,51.91,1.52,30.74,131.9,30,65.74,39438181.07,16106554.74,38481093.61,3621225.14,157752724.27,64426218.96,100.0,7.0
2021-01-01,2021-Q1,2021,1,Maps,North America,22643433.92,13574114.99,19956,97.13,1882048,9069318.93,40.05,98,-46.48,7.27,66.81,1.67,12.03,36.75,44,87.96,37667640.69,14868313.44,39438181.07,5111599.63,22643433.92,9069318.93,85.71,6.0
2021-04-01,2021-Q2,2021,2,Maps,North America,56076393.26,32024638.39,22488,91.14,1012809,24051754.87,42.89,88,147.65,16.5,75.1,1.75,55.37,-46.19,50,60.02,37754385.23,15498646.34,37667640.69,6238268.01,78719827.18,33121073.8,85.71,6.0
2021-07-01,2021-Q3,2021,3,Maps,North America,26442258.86,8577200.38,44630,90.4,614574,17865058.47,67.56,78,-52.85,7.6,208.29,3.08,43.03,-39.32,84,90.0,36867882.37,16360795.46,37754385.23,6277035.99,105162086.04,50986132.28,14.29,1.0
2021-10-01,2021-Q4,2021,4,Maps,North America,81941007.52,49183675.46,48595,72.43,688948,32757332.06,39.98,90,209.89,18.32,66.6,1.67,118.94,12.1,76,85.42,46775773.39,20935866.08,36867882.37,9995009.11,187103093.56,83743464.34,71.43,5.0
2022-01-01,2022-Q1,2022,1,Maps,North America,64210695.51,34159914.52,35732,96.89,1082215,30050780.99,46.8,72,-21.64,15.91,87.97,1.88,59.33,57.08,78,74.33,57167588.79,26181231.6,46775773.39,6631036.02,64210695.51,30050780.99,57.14,4.0
2022-04-01,2022-Q2,2022,2,Maps,North America,87380090.16,26539111.56,38257,90.01,1901022,60840978.6,69.63,100,36.08,17.66,229.25,3.29,45.96,75.66,58,82.25,64993513.01,35378537.53,57167588.79,18168778.73,151590785.67,90891759.59,14.29,1.0
2022-07-01,2022-Q3,2022,3,Maps,North America,44936082.73,27657234.98,33139,88.48,1698717,17278847.75,38.45,76,-48.57,10.37,62.47,1.62,26.45,-10.64,62,97.43,69616968.98,35231984.85,64993513.01,18358508.22,196526868.41,108170607.34,85.71,6.0
2022-10-01,2022-Q4,2022,4,Maps,North America,55460809.71,37782170.18,29244,70.26,547358,17678639.52,31.88,76,23.42,10.97,46.79,1.47,101.32,-67.78,76,68.2,62996919.53,31462311.72,69616968.98,20463453.24,251987678.11,125849246.86,100.0,7.0
2023-01-01,2023-Q1,2023,1,Maps,North America,22231602.25,13263145.04,25272,75.92,809833,8968457.22,40.34,80,-59.91,8.19,67.62,1.68,27.45,47.95,31,99.52,52502146.21,26191730.77,62996919.53,23445850.62,22231602.25,8968457.22,100.0,7.0
2023-04-01,2023-Q2,2023,2,Maps,North America,52125691.99,25462895.22,25607,86.34,1708700,26662796.77,51.15,72,134.47,14.46,104.71,2.05,30.51,110.99,58,74.48,43688546.67,17647185.32,52502146.21,7228144.84,74357294.24,35631253.99,42.86,3.0
2023-07-01,2023-Q3,2023,3,Maps,North America,86442556.73,48252452.57,47969,82.85,566618,38190104.16,44.18,71,65.83,17.06,79.15,1.79,152.56,-66.84,41,92.18,54065165.17,22874999.42,43688546.67,12507250.09,160799850.97,73821358.14,71.43,5.0
2023-10-01,2023-Q4,2023,4,Maps,North America,46732306.26,16597762.63,30809,86.09,237195,30134543.63,64.48,96,-45.94,8.96,181.56,2.82,197.02,-58.14,74,79.84,51883039.31,25988975.44,54065165.17,12331603.75,207532157.23,103955901.78,14.29,1.0
2024-01-01,2024-Q1,2024,1,Maps,North America,73410017.39,42360146.48,26519,71.49,1872391,31049870.92,42.3,81,57.09,19.77,73.3,1.73,39.21,689.39,32,89.17,64677643.09,31509328.87,51883039.31,4838139.03,73410017.39,31049870.92,42.86,3.0
2024-04-01,2024-Q2,2024,2,Maps,North America,47652868.58,30399811.04,20151,90.46,1065460,17253057.54,36.21,77,-35.09,9.33,56.75,1.57,44.73,-43.1,40,94.8,63559437.24,29156894.06,64677643.09,8714726.4,121062885.98,48302928.46,100.0,7.0
2024-07-01,2024-Q3,2024,3,Maps,North America,42607389.36,25131429.25,6347,98.42,811029,17475960.11,41.02,94,-10.59,10.7,69.54,1.7,52.53,-23.88,46,65.89,52600645.4,23978358.05,63559437.24,7646693.43,163670275.34,65778888.57,71.43,5.0
2024-10-01,2024-Q4,2024,4,Maps,North America,72433522.42,27483392.51,7596,81.05,1956684,44950129.9,62.06,91,70.0,13.09,163.55,2.64,37.02,141.26,76,77.17,59025949.44,27682254.62,52600645.4,13196678.31,236103797.75,110729018.48,28.57,2.0
2020-01-01,2020-Q1,2020,1,Search,North America,56248913.16,20086193.95,22628,98.23,291171,36162719.22,64.29,71,0.0,18.66,180.04,2.8,193.18,0.0,42,81.51,56248913.16,36162719.22,56248913.16,0.0,56248913.16,36162719.22,42.86,3.0
2020-04-01,2020-Q2,2020,2,Search,North America,49696407.02,15020794.54,26044,76.84,1213840,34675612.48,69.77,73,-11.65,13.94,230.85,3.31,40.94,316.88,58,74.67,52972660.09,35419165.85,56248913.16,1051543.26,105945320.19,70838331.7,14.29,1.0
2020-07-01,2020-Q3,2020,3,Search,North America,79794617.5,50349720.59,45577,91.72,1968052,29444896.91,36.9,89,60.56,18.28,58.48,1.58,40.54,62.13,64,87.65,61913312.56,33427742.87,52972660.09,3528479.57,185739937.69,100283228.61,71.43,5.0
2020-10-01,2020-Q4,2020,4,Search,North America,87253536.3,38821855.02,24332,98.9,631535,48431681.28,55.51,77,9.35,16.78,124.75,2.25,138.16,-67.91,25,87.74,68248368.5,37178727.47,61913312.56,8036146.71,272993473.99,148714909.89,42.86,3.0
2021-01-01,2021-Q1,2021,1,Search,North America,51912168.73,25280606.39,7965,88.21,111686,26631562.34,51.3,73,-40.5,16.67,105.34,2.05,464.8,-82.32,100,78.75,67164182.39,34795938.26,68248368.5,9682262.88,51912168.73,26631562.34,28.57,2.0
2021-04-01,2021-Q2,2021,2,Search,North America,29897765.65,20162963.26,21498,81.51,1317154,9734802.4,32.56,87,-42.41,8.79,48.28,1.48,22.7,1079.34,61,92.97,62214522.05,28560735.73,67164182.39,15851116.62,81809934.38,36366364.74,100.0,7.0
2021-07-01,2021-Q3,2021,3,Search,North America,57717119.91,29972057.1,22218,85.51,1503572,27745062.81,48.07,85,93.05,16.6,92.57,1.93,38.39,14.15,99,94.18,56695147.65,28135777.21,62214522.05,15842294.83,139527054.29,64111427.55,71.43,5.0
2021-10-01,2021-Q4,2021,4,Search,North America,43612955.72,24846537.64,13362,95.88,935955,18766418.08,43.03,91,-24.44,9.75,75.53,1.76,46.6,-37.75,12,70.24,45785002.5,20719461.41,56695147.65,8342444.17,183140010.01,82877845.63,42.86,3.0
2022-01-01,2022-Q1,2022,1,Search,North America,44914305.27,24166284.61,46375,79.17,1514077,20748020.66,46.19,93,2.98,11.13,85.86,1.86,29.66,61.77,72,70.71,44035536.64,19248575.99,45785002.5,7420309.67,44914305.27,20748020.66,85.71,6.0
2022-04-01,2022-Q2,2022,2,Search,North America,72582972.74,40173488.67,43349,81.7,1985499,32409484.08,44.65,78,61.6,14.67,80.67,1.81,36.56,31.14,10,75.3,54706838.41,24917246.41,44035536.64,6307278.95,117497278.01,53157504.74,57.14,4.0
2022-07-01,2022-Q3,2022,3,Search,North America,78824916.55,27115310.45,40451,99.05,952044,51709606.1,65.6,99,8.6,18.19,190.7,2.91,82.8,-52.05,26,79.17,59983787.57,30908382.23,54706838.41,15117368.18,196322194.56,104867110.84,14.29,1.0
2022-10-01,2022-Q4,2022,4,Search,North America,111606660.29,61262618.85,16271,86.96,1859465,50344041.44,45.11,73,41.59,22.08,82.18,1.82,60.02,95.31,92,96.16,76982213.71,38802788.07,59983787.57,14906770.76,307928854.85,155211152.28,57.14,4.0
2023-01-01,2023-Q1,2023,1,Search,North America,20959483.89,11049056.49,19906,72.28,676070,9910427.4,47.28,89,-81.22,7.72,89.69,1.9,31.0,-63.64,80,60.45,70993508.37,36093389.75,76982213.71,19545382.79,20959483.89,9910427.4,71.43,5.0
2023-04-01,2023-Q2,2023,2,Search,North America,33414251.54,19428864.12,13916,99.35,1049898,13985387.42,41.85,81,59.42,9.27,71.98,1.72,31.83,55.29,41,92.23,61201328.06,31487365.59,70993508.37,22630339.05,54373735.43,23895814.82,71.43,5.0
2023-07-01,2023-Q3,2023,3,Search,North America,81903172.59,45080201.47,26773,94.5,985466,36822971.12,44.96,83,145.11,16.16,81.68,1.82,83.11,-6.14,26,79.5,61970892.08,27765706.84,61201328.06,19153097.55,136276908.02,60718785.93,57.14,4.0
2023-10-01,2023-Q4,2023,4,Search,North America,63467237.68,28480304.56,42108,98.56,849508,34986933.12,55.13,83,-22.51,12.16,122.85,2.23,74.71,-13.8,11,74.48,49936036.42,23926429.76,61970892.08,13951441.49,199744145.7,95705719.06,57.14,4.0
2024-01-01,2024-Q1,2024,1,Search,North America,54951028.88,34286241.68,22905,78.12,920157,20664787.2,37.61,94,-13.42,14.8,60.27,1.6,59.72,8.32,57,71.63,58433922.67,26615019.71,49936036.42,11093603.04,54951028.88,20664787.2,71.43,5.0
2024-04-01,2024-Q2,2024,2,Search,North America,95429330.27,42077991.22,30526,93.51,948954,53351339.06,55.91,100,73.66,18.68,126.79,2.27,100.56,3.13,63,62.65,73937692.36,36456507.62,58433922.67,13380429.84,150380359.16,74016126.26,71.43,5.0
2024-07-01,2024-Q3,2024,3,Search,North America,66592726.17,21331921.62,27968,84.67,811360,45260804.56,67.97,78,-30.22,16.72,212.17,3.12,82.08,-14.5,96,95.76,70110080.75,38565965.98,73937692.36,14103070.57,216973085.33,119276930.81,14.29,1.0
2024-10-01,2024-Q4,2024,4,Search,North America,45432014.11,29830745.68,41735,76.5,1039698,15601268.43,34.34,100,-31.78,8.21,52.3,1.52,43.7,28.14,62,86.63,65601274.86,33719549.81,70110080.75,18414728.32,262405099.43,134878199.24,100.0,7.0
2020-01-01,2020-Q1,2020,1,YouTube,North America,52590739.01,25049897.63,10575,87.01,952566,27540841.39,52.37,78,0.0,17.45,109.94,2.1,55.21,0.0,97,84.89,52590739.01,27540841.39,52590739.01,0.0,52590739.01,27540841.39,57.14,4.0
2020-04-01,2020-Q2,2020,2,YouTube,North America,48163789.67,17631001.75,10765,94.06,1199706,30532787.92,63.39,89,-8.42,13.51,173.18,2.73,40.15,25.94,36,66.42,50377264.34,29036814.66,52590739.01,2115625.68,100754528.68,58073629.31,42.86,3.0
2020-07-01,2020-Q3,2020,3,YouTube,North America,79754767.28,53118767.7,20426,95.12,660435,26635999.58,33.4,97,65.59,18.28,50.14,1.5,120.76,-44.95,28,70.53,60169765.32,28236542.96,50377264.34,2039421.58,180509295.96,84709628.89,85.71,6.0
2020-10-01,2020-Q4,2020,4,YouTube,North America,100754762.69,49069923.68,13066,96.35,1619127,51684839.01,51.3,90,26.33,19.38,105.33,2.05,62.23,145.16,28,91.23,70316014.66,34098616.97,60169765.32,11841810.41,281264058.65,136394467.89,57.14,4.0
2021-01-01,2021-Q1,2021,1,YouTube,North America,43545542.53,21410682.52,46765,90.02,916303,22134860.01,50.83,99,-56.78,13.98,103.38,2.03,47.52,-43.41,86,63.69,68054715.54,32747121.63,70316014.66,13083148.48,43545542.53,22134860.01,42.86,3.0
2021-04-01,2021-Q2,2021,2,YouTube,North America,32288032.69,16343304.57,19410,96.91,120140,15944728.11,49.38,85,-25.85,9.5,97.56,1.98,268.75,-86.89,63,94.9,64085776.29,29100106.68,68054715.54,15681417.92,75833575.21,38079588.13,71.43,5.0
2021-07-01,2021-Q3,2021,3,YouTube,North America,21210872.76,12701678.38,13194,99.11,1581883,8509194.39,40.12,97,-34.31,6.1,66.99,1.67,13.41,1216.7,25,98.59,49449802.66,24568405.38,64085776.29,18916387.81,97044447.97,46588782.51,85.71,6.0
2021-10-01,2021-Q4,2021,4,YouTube,North America,64144775.97,29862227.16,49529,81.99,1757620,34282548.81,53.45,93,202.41,14.34,114.8,2.15,36.5,11.11,67,89.44,40297305.99,20217832.83,49449802.66,10906311.12,161189223.94,80871331.32,14.29,1.0
2022-01-01,2022-Q1,2022,1,YouTube,North America,66513683.64,40261512.71,16736,77.73,901483,26252170.93,39.47,88,3.69,16.48,65.2,1.65,73.78,-48.71,5,90.45,46039341.26,21247160.56,40297305.99,11333476.19,66513683.64,26252170.93,100.0,7.0
2022-04-01,2022-Q2,2022,2,YouTube,North America,78966964.27,43843228.39,18982,95.27,1169585,35123735.88,44.48,84,18.72,15.96,80.11,1.8,67.52,29.74,61,98.32,57709074.16,26041912.5,46039341.26,12353515.23,145480647.91,61375906.81,71.43,5.0
2022-07-01,2022-Q3,2022,3,YouTube,North America,83648450.94,56175835.92,29404,78.0,1133587,27472615.03,32.84,81,5.93,19.31,48.9,1.49,73.79,-3.08,60,90.0,73318468.71,30782767.66,57709074.16,4567124.93,229129098.86,88848521.83,100.0,7.0
2022-10-01,2022-Q4,2022,4,YouTube,North America,80621973.52,40689825.74,37847,83.07,319775,39932147.78,49.53,80,-3.62,15.95,98.14,1.98,252.12,-71.79,57,61.24,77437768.09,32195167.4,73318468.71,6482260.07,309751072.37,128780669.62,42.86,3.0
2023-01-01,2023-Q1,2023,1,YouTube,North America,44012401.99,18073165.96,15922,86.66,242342,25939236.03,58.94,91,-45.41,16.21,143.52,2.44,181.61,-24.21,53,71.06,71812447.68,32116933.68,77437768.09,6579059.58,44012401.99,25939236.03,42.86,3.0
2023-04-01,2023-Q2,2023,2,YouTube,North America,45296018.16,15960510.37,33072,81.75,1148863,29335507.8,64.76,96,2.92,12.56,183.8,2.84,39.43,374.07,14,74.06,63394711.15,30669876.66,71812447.68,6329077.06,89308420.15,55274743.83,14.29,1.0
2023-07-01,2023-Q3,2023,3,YouTube,North America,35300280.9,10790445.63,24454,70.92,129722,24509835.27,69.43,79,-22.07,6.97,227.14,3.27,272.12,-88.71,13,94.98,51307668.64,29929181.72,63394711.15,6968997.09,124608701.05,79784579.1,14.29,1.0
2023-10-01,2023-Q4,2023,4,YouTube,North America,80702819.33,46736678.64,29717,95.49,1418723,33966140.69,42.09,71,128.62,15.47,72.68,1.73,56.88,993.66,55,69.72,51327880.09,28437679.95,51307668.64,4204765.5,205311520.38,113750719.79,85.71,6.0
2024-01-01,2024-Q1,2024,1,YouTube,North America,27557124.72,14316639.3,34092,75.16,475137,13240485.42,48.05,86,-65.85,7.42,92.48,1.92,58.0,-66.51,76,82.13,47214060.78,25262992.29,51327880.09,8896405.48,27557124.72,13240485.42,28.57,2.0
2024-04-01,2024-Q2,2024,2,YouTube,North America,63365704.22,26559090.99,42127,94.05,806684,36806613.23,58.09,89,129.94,12.4,138.58,2.39,78.55,69.78,9,62.52,51731482.29,27130768.65,47214060.78,10648216.43,90922828.93,50047098.64,42.86,3.0
2024-07-01,2024-Q3,2024,3,YouTube,North America,31728801.98,13258150.54,7688,73.44,1895834,18470651.44,58.21,88,-49.93,7.97,139.32,2.39,16.74,135.02,61,89.53,50838612.56,25620972.69,51731482.29,11534931.62,122651630.91,68517750.08,42.86,3.0
2024-10-01,2024-Q4,2024,4,YouTube,North America,59129135.31,35386996.58,46197,72.49,405211,23742138.72,40.15,98,86.36,10.69,67.09,1.67,145.92,-78.63,24,83.0,45445191.56,23064972.2,50838612.56,10114668.83,181780766.22,92259888.81,85.71,6.0
2020-01-01,2020-Q1,2020,1,AI,South America,31710555.46,11116208.5,20216,87.65,1360577,20594346.95,64.94,100,0.0,11.9,185.26,2.85,23.31,0.0,58,89.63,31710555.46,20594346.95,31710555.46,0.0,31710555.46,20594346.95,14.29,1.0
2020-04-01,2020-Q2,2020,2,AI,South America,62915890.58,21512185.5,29726,75.54,894240,41403705.07,65.81,99,98.41,19.17,192.47,2.92,70.36,-34.27,4,64.02,47313223.02,30999026.01,31710555.46,14714438.24,94626446.03,61998052.03,14.29,1.0
2020-07-01,2020-Q3,2020,3,AI,South America,30543438.43,15194004.91,12543,82.17,1119604,15349433.52,50.25,86,-51.45,10.69,101.02,2.01,27.28,25.2,11,66.32,41723294.82,25782495.18,47313223.02,13780200.58,125169884.47,77347485.55,42.86,3.0
2020-10-01,2020-Q4,2020,4,AI,South America,26667682.65,14881160.54,49591,84.45,301971,11786522.11,44.2,77,-12.69,6.71,79.2,1.79,88.31,-73.03,98,78.7,37959391.78,22283501.92,41723294.82,13250198.77,151837567.11,89134007.66,85.71,6.0
2021-01-01,2021-Q1,2021,1,AI,South America,37336592.59,13343483.53,35544,89.42,1345265,23993109.06,64.26,86,40.01,10.4,179.81,2.8,27.75,345.49,38,69.61,39365901.06,23133192.44,37959391.78,13214700.39,37336592.59,23993109.06,28.57,2.0
2021-04-01,2021-Q2,2021,2,AI,South America,43061304.64,14822596.57,42211,97.77,116167,28238708.06,65.58,82,15.33,11.24,190.51,2.91,370.68,-91.36,13,68.46,34402254.58,19841943.19,39365901.06,7589692.36,80397897.23,52231817.12,14.29,1.0
2021-07-01,2021-Q3,2021,3,AI,South America,68865999.18,27845906.57,6042,82.24,911290,41020092.61,59.57,83,59.93,24.81,147.31,2.47,75.57,684.47,19,75.99,43982894.76,26259607.96,34402254.58,12060900.68,149263896.41,93251909.74,42.86,3.0
2021-10-01,2021-Q4,2021,4,AI,South America,55163857.01,28354235.1,49516,93.92,545205,26809621.9,48.6,97,-19.9,10.9,94.55,1.95,101.18,-40.17,9,72.73,51106938.35,30015382.91,43982894.76,7545526.16,204427753.41,120061531.64,71.43,5.0
2022-01-01,2022-Q1,2022,1,AI,South America,20181455.44,7461698.31,36998,91.37,1961734,12719757.13,63.03,100,-63.42,6.55,170.47,2.7,10.29,259.82,96,71.23,46818154.07,27197044.93,51106938.35,11574449.85,20181455.44,12719757.13,28.57,2.0
2022-04-01,2022-Q2,2022,2,AI,South America,34840846.1,15152487.65,24497,93.1,1580309,19688358.44,56.51,71,72.64,8.8,129.93,2.3,22.05,-19.44,40,74.66,44763039.43,25059457.52,46818154.07,12095754.89,55022301.53,32408115.57,71.43,5.0
2022-07-01,2022-Q3,2022,3,AI,South America,39306980.9,27346075.27,24204,90.27,476716,11960905.62,30.43,100,12.82,9.23,43.74,1.44,82.45,-69.83,4,65.24,37373284.86,17794660.77,44763039.43,6943653.25,94329282.43,44369021.19,100.0,7.0
2022-10-01,2022-Q4,2022,4,AI,South America,33137610.54,13293388.52,15670,80.57,230556,19844222.02,59.88,85,-15.7,7.61,149.28,2.49,143.73,-51.64,64,61.14,31866723.24,16053310.8,37373284.86,4299028.55,127466892.97,64213243.21,28.57,2.0
2023-01-01,2023-Q1,2023,1,AI,South America,35478059.72,24610691.44,9487,98.43,185202,10867368.29,30.63,88,7.06,8.66,44.16,1.44,191.56,-19.67,92,82.58,35690874.31,15590213.59,31866723.24,4843157.48,35478059.72,10867368.29,100.0,7.0
2023-04-01,2023-Q2,2023,2,AI,South America,76533342.67,30785655.97,8614,70.07,775469,45747686.71,59.77,80,115.72,17.61,148.6,2.49,98.69,318.72,82,90.61,46113998.46,22105045.66,35690874.31,16261147.65,112011402.39,56615054.99,57.14,4.0
2023-07-01,2023-Q3,2023,3,AI,South America,72537417.32,32475232.51,48045,99.66,859405,40062184.81,55.23,76,-5.22,12.73,123.36,2.23,84.4,10.82,31,85.36,54421607.56,29130365.46,46113998.46,16486454.7,184548819.72,96677239.81,28.57,2.0
2023-10-01,2023-Q4,2023,4,AI,South America,87141391.87,46405601.73,23908,97.83,1913630,40735790.14,46.75,95,20.13,15.99,87.78,1.88,45.54,122.67,38,72.83,67922552.9,34353257.49,54421607.56,15861363.78,271690211.59,137413029.95,71.43,5.0
2024-01-01,2024-Q1,2024,1,AI,South America,26858354.95,10660670.15,21960,82.83,215649,16197684.8,60.31,75,-69.18,6.43,151.94,2.52,124.55,-88.73,89,81.6,65767626.7,35685836.62,67922552.9,13237363.06,26858354.95,16197684.8,28.57,2.0
2024-04-01,2024-Q2,2024,2,AI,South America,59176666.02,18575169.25,16034,81.02,459186,40601496.77,68.61,74,120.33,11.9,218.58,3.19,128.87,112.93,73,97.71,61428457.54,34399289.13,65767626.7,12137894.0,86035020.98,56799181.57,14.29,1.0
2024-07-01,2024-Q3,2024,3,AI,South America,39286782.82,24936816.07,26548,97.22,1215859,14349966.75,36.53,89,-33.61,8.76,57.55,1.58,32.31,164.79,78,89.93,53115798.92,27971234.62,61428457.54,14681199.01,125321803.8,71149148.32,57.14,4.0
2024-10-01,2024-Q4,2024,4,AI,South America,29929756.81,17867220.42,24791,72.54,854874,12062536.39,40.3,71,-23.82,5.56,67.51,1.68,35.01,-29.69,99,90.01,38812890.15,20802921.18,53115798.92,13306974.92,155251560.61,83211684.71,85.71,6.0
2020-01-01,2020-Q1,2020,1,Android,South America,68966108.58,47269212.75,47641,84.07,789057,21696895.84,31.46,76,0.0,25.88,45.9,1.46,87.4,0.0,46,69.16,68966108.58,21696895.84,68966108.58,0.0,68966108.58,21696895.84,100.0,7.0
2020-04-01,2020-Q2,2020,2,Android,South America,41911873.5,16470140.52,20452,87.85,157607,25441732.98,60.7,91,-39.23,12.77,154.47,2.54,265.93,-80.03,32,72.58,55438991.04,23569314.41,68966108.58,2647999.74,110877982.09,47138628.82,42.86,3.0
2020-07-01,2020-Q3,2020,3,Android,South America,24565679.08,14849337.72,44077,88.89,392528,9716341.36,39.55,92,-41.39,8.6,65.43,1.65,62.58,149.05,22,70.84,45147887.05,18951656.72,55438991.04,8214270.43,135443661.16,56854970.17,85.71,6.0
2020-10-01,2020-Q4,2020,4,Android,South America,42043108.24,19051873.1,14714,76.66,1282216,22991235.14,54.68,74,71.15,10.58,120.68,2.21,32.79,226.66,82,93.21,44371692.35,19961551.33,45147887.05,7004453.89,177486769.4,79846205.31,28.57,2.0
2021-01-01,2021-Q1,2021,1,Android,South America,22874586.52,7620582.4,23491,70.43,533261,15254004.12,66.69,76,-45.59,6.37,200.17,3.0,42.9,-58.41,47,67.55,32848811.84,18350828.4,44371692.35,7210154.64,22874586.52,15254004.12,14.29,1.0
2021-04-01,2021-Q2,2021,2,Android,South America,48545971.21,18553062.33,12716,70.42,1333492,29992908.88,61.78,84,112.23,12.67,161.66,2.62,36.41,150.06,76,72.44,34507336.26,19488622.38,32848811.84,8870133.39,71420557.74,45246913.0,42.86,3.0
2021-07-01,2021-Q3,2021,3,Android,South America,75462396.65,44621346.5,31321,90.73,1183531,30841050.15,40.87,81,55.45,27.19,69.12,1.69,63.76,-11.25,48,84.93,47231515.66,24769799.57,34507336.26,7253840.57,146882954.39,76087963.15,71.43,5.0
2021-10-01,2021-Q4,2021,4,Android,South America,50213803.27,15654865.49,15402,96.34,701082,34558937.78,68.82,73,-33.46,9.92,220.76,3.21,71.62,-40.76,81,98.86,49274189.41,27661725.23,47231515.66,8506186.14,197096757.65,110646900.93,14.29,1.0
2022-01-01,2022-Q1,2022,1,Android,South America,53224382.96,24174906.95,7075,74.56,748747,29049476.01,54.58,95,6.0,17.27,120.16,2.2,71.08,6.8,98,62.62,56861638.52,31110593.2,49274189.41,2412547.49,53224382.96,29049476.01,57.14,4.0
2022-04-01,2022-Q2,2022,2,Android,South America,45157525.98,17398486.5,29146,75.07,346557,27759039.49,61.47,83,-15.16,11.41,159.55,2.6,130.3,-53.72,22,83.12,56014527.22,30552125.86,56861638.52,2955069.49,98381908.94,56808515.49,14.29,1.0
2022-07-01,2022-Q3,2022,3,Android,South America,63072660.95,28550046.17,6273,84.16,697945,34522614.78,54.73,94,39.67,14.81,120.92,2.21,90.37,101.39,1,85.22,52917093.29,31472517.01,56014527.22,3581905.11,161454569.89,91331130.28,28.57,2.0
2022-10-01,2022-Q4,2022,4,Android,South America,70528901.3,26174786.95,25884,72.65,926799,44354114.35,62.89,96,11.82,16.19,169.45,2.69,76.1,32.79,6,93.16,57995867.8,33921311.16,52917093.29,7547920.65,231983471.19,135685244.63,14.29,1.0
2023-01-01,2023-Q1,2023,1,Android,South America,33843094.3,21317639.36,38105,72.02,785419,12525454.94,37.01,87,-52.02,8.26,58.76,1.59,43.09,-15.25,0,89.45,53150545.63,29790305.89,57995867.8,13375355.27,33843094.3,12525454.94,71.43,5.0
2023-04-01,2023-Q2,2023,2,Android,South America,32153921.6,11594961.38,48260,91.31,892274,20558960.22,63.94,74,-4.99,7.4,177.31,2.77,36.04,13.6,52,66.01,49899644.54,27990286.07,53150545.63,14198964.75,65997015.9,33084415.16,42.86,3.0
2023-07-01,2023-Q3,2023,3,Android,South America,98657865.66,62449600.94,11716,78.67,879974,36208264.72,36.7,98,206.83,17.31,57.98,1.58,112.11,-1.38,48,64.66,58795945.72,28411698.56,49899644.54,14479701.9,164654881.56,69292679.88,85.71,6.0
2023-10-01,2023-Q4,2023,4,Android,South America,106772872.05,61200285.75,9113,80.18,611741,45572586.3,42.68,73,8.23,19.59,74.46,1.74,174.54,-30.48,35,74.25,67856938.4,28716316.55,58795945.72,14932621.78,271427753.61,114865266.19,85.71,6.0
